SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2,Churn_1
0,0.3993747772540542,0.8159901519396308,0,1,1,1,0,0,1,1
0,0.24405656861531022,0.023988939778337555,0,0,1,0,0,1,0,1
0,0.7007401705181834,0.6389186299359824,1,0,1,1,0,0,1,1
1,0.5078666313547902,0.8217821782178218,0,0,1,1,1,0,0,1
0,0.09510532848061748,0.2543020843452641,1,1,1,0,0,0,1,1
0,0.256074818150572,0.3876075922453044,0,0,1,0,1,0,0,1
0,0.2743113917518777,0.3613778177002932,0,0,0,0,0,0,1,1
1,0.7832130073578097,0.3779604909830387,0,0,1,0,0,1,0,1
0,0.06951195480632558,0.4598744556485106,1,1,1,0,1,0,0,1
0,0.8825327146067659,0.24013992782299834,1,1,0,0,0,0,0,1
0,0.05868849139392183,0.0852751058433781,0,0,0,0,0,0,0,1
0,0.9944820950861831,0.9505621496585445,0,0,1,0,0,0,1,1
0,0.05573016513357034,0.7379349477627987,1,0,1,1,1,0,1,1
0,0.1530083216449517,0.6964318194675653,1,0,1,1,0,0,0,1
0,0.3980778533477536,0.7524376641661257,1,1,1,1,0,0,0,1
0,0.6341155288940882,0.6512515028290696,0,1,1,0,1,0,0,1
0,0.9442430309818475,0.6988911091293575,0,1,1,1,1,1,0,1
0,0.13568275611608788,0.4904783849575907,0,0,1,0,1,0,0,1
0,0.6009142454096903,0.4158415841584158,1,0,1,0,0,0,1,1
0,0.029739542802167687,0.028833779831107326,1,1,1,0,0,0,0,1
0,0.21115008642366118,0.5745641263578808,0,0,1,0,0,0,0,1
0,0.40947114586055067,0.7503274259754046,0,1,1,1,0,0,1,1
1,0.6251697707593171,0.6519990516492045,0,0,1,0,0,0,1,1
0,0.8391169724647622,0.546209465000735,0,1,1,1,1,0,0,1
0,0.7249261359035986,0.4059251071201488,1,0,1,0,0,0,0,1
0,0.5224109754470394,0.756687686695022,0,0,1,1,0,1,0,1
0,0.9041254854359723,0.896323637415473,0,1,1,0,0,1,0,1
0,0.023628366104538185,0.6129573912543296,0,0,1,1,1,1,0,1
0,0.3470380668577206,0.4351840876054021,1,1,1,0,0,0,0,1
0,0.5250746788690757,0.09156823670456521,0,0,1,1,0,0,0,1
0,0.9470045743698396,0.5218306338015382,0,1,1,0,1,1,0,1
0,0.9010996236986701,0.8593922921832388,0,0,1,1,1,0,0,1
1,0.5256644437658772,0.3747150128167009,0,0,1,0,1,0,0,1
0,0.3535460392191115,0.018674963307485075,0,0,1,0,0,0,0,1
0,0.762736626727417,0.6517344877601121,1,0,1,1,0,0,0,1
0,0.7430876362074634,0.04903103438152717,0,0,1,1,0,0,1,1
0,0.13089333204057374,0.6010564431588652,0,0,1,1,1,1,0,1
0,0.10407038245918157,0.2183273736570768,1,0,1,1,1,0,1,1
0,0.8206768235119755,0.0594059405940594,0,1,1,1,0,1,0,1
0,0.5691478600261345,0.5157575987886129,0,0,1,1,0,0,0,1
1,0.614426948785451,0.5793919094219955,0,0,1,0,0,0,0,1
0,0.09145820670619935,0.2315184527113413,1,0,1,1,0,1,0,1
0,0.6445132215849045,0.32466667406239635,1,1,1,0,1,0,0,1
0,0.2985029047973279,0.9125073708198719,1,0,1,0,0,0,0,1
0,0.838532386876967,0.15396031243917185,0,0,1,1,1,0,1,1
0,0.3180192460758849,0.0198019801980198,1,1,1,0,1,0,0,1
0,0.7832928288466217,0.6671289287448164,1,0,1,0,1,1,0,1
0,0.9785478136478856,0.6386350101696976,0,1,1,0,0,1,0,1
0,0.7638888888888888,0.5678032671622198,0,0,1,0,0,0,0,1
0,0.639080309771228,0.0198019801980198,0,1,1,0,0,0,0,1
0,0.06250566408802227,0.014852061972188975,1,0,1,0,0,0,1,1
0,0.4677068500424188,0.7809141591718206,0,0,1,1,1,0,0,1
0,0.8115888653395857,0.6164303014816896,0,0,1,1,1,1,0,1
1,0.09430836257022335,0.6319045919712964,0,0,1,0,0,0,0,1
0,0.5994418259901202,0.6098987940744165,0,0,1,1,1,0,1,1
0,0.991316721530325,0.7902470358683912,0,1,1,0,0,0,0,1
0,0.47641782988171233,0.26909539340573696,0,0,0,1,1,0,0,1
1,0.08848512732929716,0.6739043179799722,1,0,1,0,1,0,0,1
0,0.02745223643504026,0.035040559045279224,1,0,1,0,1,0,0,1
0,0.9270448739541797,0.7929499847409086,1,0,1,1,0,0,1,1
0,0.8406062354760537,0.3467144377300271,0,0,0,0,1,0,1,1
0,0.17509404287858696,0.012904807362664684,1,1,1,0,0,0,0,1
0,0.9891404039861542,0.9539175518711949,0,0,1,1,1,0,0,1
0,0.9444444444444444,0.10176216817439218,0,0,0,1,1,0,1,1
0,0.2724540096703738,0.47863614307993363,0,1,1,1,0,0,1,1
0,0.8328560968787055,0.7463515005425981,0,1,1,1,1,0,0,1
0,0.0138888888888888,0.11721666735304839,0,0,1,1,0,0,1,1
0,0.04348218504985767,0.0198019801980198,0,0,1,0,0,1,0,1
0,0.1061313292191624,0.01315139743322712,0,1,1,0,1,0,0,1
0,0.779765469318515,0.030522384139516585,1,0,1,0,0,0,0,1
0,0.9204835872169937,0.6386258561304583,1,0,1,0,0,0,0,1
0,0.9779671636981498,0.6531278270726041,0,0,1,0,0,0,0,1
0,0.027901553935259796,0.3168316831683168,1,0,1,1,1,0,0,1
0,0.2960026352301267,0.3935766440962721,0,1,1,1,0,0,0,1
0,0.9443370235717613,0.7605570449719554,0,1,1,0,0,0,1,1
0,0.032705297557712926,0.03736541703739287,1,0,0,0,0,1,0,1
0,0.8050238602989815,0.03979347553699665,1,1,1,1,1,0,0,1
0,0.026790260605630098,0.6442683290732141,1,0,1,0,1,0,0,1
0,0.547296185564541,0.7415197305649598,1,1,1,0,0,0,1,1
0,0.4983907082908528,0.6161558218427444,1,1,1,0,0,0,1,1
0,0.025019005363029517,0.5208191759631313,1,0,1,1,0,0,0,1
0,0.0138888888888888,0.0198019801980198,1,0,1,1,1,1,0,1
0,0.023971922840334087,0.5589655066002174,1,0,1,1,1,0,1,1
1,0.7937338759941266,0.33516000919230576,1,0,0,0,0,0,0,1
1,0.44042157422796147,0.09860469722811346,0,0,1,0,0,1,0,1
0,0.05108503439618478,0.6786640659359785,1,0,1,1,1,0,1,1
0,0.9957256725147287,0.5628329129755469,0,1,1,0,0,1,0,1
0,0.0722876102278082,0.6795482497318964,1,0,1,1,0,1,0,1
0,0.8211187625704797,0.0572421723521466,0,1,1,1,0,1,0,1
0,0.6228214948866696,0.25716016785275836,1,1,0,0,1,0,0,1
0,0.8633614003605381,0.6057650077598558,0,1,1,0,1,1,0,1
0,0.1336862782824072,0.3168534408624854,1,0,1,1,1,1,0,1
1,0.7331993508860758,0.7494635682208657,0,0,1,0,0,0,1,1
0,0.3411068666345467,0.21674243944909968,1,0,0,0,0,0,0,1
0,0.024325835820452335,0.02724217999081756,1,0,1,0,1,0,0,1
0,0.3066171452196939,0.7556132932848246,1,0,1,1,1,0,1,1
0,0.6464449530380717,0.42967509462500775,1,1,1,0,0,0,1,1
0,0.14050962421208,0.027237399017740523,0,1,1,1,1,0,0,1
0,0.0138888888888888,0.643075976740303,1,0,1,0,0,1,0,1
1,0.1627416144790159,0.7738918373879154,0,0,1,0,0,0,1,1
0,0.0138888888888888,0.5360487067115307,1,0,1,0,0,1,0,1
0,0.986111111111111,0.713460768762343,0,1,1,1,1,0,1,1
0,0.9366678519728548,0.423103718515603,0,1,0,1,0,0,1,1
0,0.19247309609160587,0.4066432528782395,1,0,1,0,1,0,1,1
0,0.09173243457796865,0.26242788694282293,0,0,0,1,1,0,0,1
1,0.08840390218797656,0.3847246124101632,1,0,1,1,0,0,1,1
0,0.29238186842729136,0.0198019801980198,0,1,1,0,0,0,1,1
0,0.31233103241600746,0.04458313452627877,1,0,1,0,0,0,1,1
0,0.7419041642582748,0.7828002462370974,1,0,1,0,0,0,1,1
1,0.9081072986664785,0.606053546282872,0,0,1,1,0,1,0,1
0,0.2855307192469007,0.3366453114527303,1,0,0,1,1,0,0,1
0,0.3758862203617213,0.7883577038544954,1,0,1,0,0,0,1,1
0,0.17165649278594788,0.2730775421343657,1,0,1,0,0,0,1,1
0,0.3446196536138457,0.39507320820002734,1,1,1,1,0,1,0,1
0,0.936816664849135,0.4537009920425091,1,1,1,1,0,1,0,1
1,0.490740176850124,0.7901947406927536,0,0,1,0,0,0,0,1
1,0.0972222222222222,0.7257599834152502,1,0,1,0,1,0,0,1
0,0.8780577389860933,0.039474665506853066,0,1,1,1,1,0,0,1
0,0.5038524609631975,0.5127557234167357,1,1,1,0,0,0,0,1
0,0.016500746741140424,0.631801447867702,0,0,1,0,0,1,0,1
0,0.18281598462947507,0.545091587106674,1,0,1,0,0,0,0,1
1,0.10676500627737745,0.5420625921572744,1,0,1,0,0,0,1,1
0,0.6291955202030368,0.7599524122430361,1,1,1,1,1,1,0,1
0,0.9316415510548132,0.9082834276547287,1,0,1,1,0,0,1,1
0,0.46692399126764805,0.4316575591570493,0,0,1,1,0,1,0,1
0,0.3696154414833916,0.2964072420895589,0,1,1,0,0,1,0,1
1,0.7723803304721305,0.3503823386733327,1,0,0,0,0,0,0,1
0,0.9270511842203452,0.6120966021800965,0,0,1,0,1,0,0,1
0,0.21934792730091007,0.0594059405940594,0,0,0,0,0,1,0,1
0,0.8492021792073008,0.8580424066659329,1,0,1,0,1,0,0,1
0,0.060770049175636276,0.8258417553789195,1,1,1,0,0,0,0,1
0,0.8665336126757924,0.818323764235265,0,0,1,1,1,0,0,1
1,0.57222517926854,0.7810583453546371,0,0,1,1,0,0,1,1
0,0.10823311332874178,0.5836008528684231,0,0,1,0,1,0,0,1
0,0.09930821421076078,0.3676668738310113,0,1,1,0,0,0,0,1
0,0.7763001827568188,0.2669437017407415,1,0,0,0,1,0,0,1
0,0.3528017810324601,0.01818259596504821,1,0,1,0,0,1,0,1
0,0.0138888888888888,0.2600105012688712,0,0,1,1,1,1,0,1
0,0.016516608227643732,0.6721976032069658,1,0,1,0,1,0,0,1
1,0.7344657776992469,0.5318849900850143,0,0,1,0,1,0,0,1
0,0.04938289156177081,0.6730472546833761,1,0,1,1,0,1,0,1
0,0.024880194937768812,0.04971846446734256,1,0,1,1,0,0,0,1
0,0.4562765966130661,0.19887648442476505,0,0,0,0,0,0,0,1
0,0.0138888888888888,0.06898454920077046,1,0,1,1,0,0,0,1
0,0.05113540468427495,0.6450278572120322,0,0,1,1,1,0,0,1
1,0.3259854019134183,0.8118811881188119,0,0,1,0,0,1,0,1
0,0.61553930976003,0.3720893134747222,1,1,1,1,1,1,0,1
0,0.8512384597884367,0.7365201843469376,0,1,1,1,1,0,0,1
1,0.3623787859887654,0.2972878998336381,1,0,0,1,0,0,1,1
0,0.6334159953887695,0.26434476875392265,1,1,1,1,1,0,0,1
0,0.4696515861391577,0.17272022382235716,0,0,0,0,0,1,0,1
0,0.5294544506089305,0.6162518899770891,0,1,1,0,0,0,0,1
0,0.25439518325830934,0.012620083165991508,1,1,1,0,0,0,0,1
0,0.16510291018709444,0.5939275821904679,0,0,1,0,1,0,0,1
0,0.6983486192964907,0.29471939572094175,0,1,0,1,0,0,1,1
0,0.6881322423311189,0.8220057103203835,0,0,1,0,0,0,0,1
0,0.4768107904428007,0.8655917852997665,0,0,1,1,1,0,0,1
0,0.18001967527280618,0.021712048532571804,1,0,1,0,0,0,1,1
0,0.9245374924089375,0.8178632391921009,1,1,1,1,1,0,0,1
1,0.564324666356158,0.8186374633543604,0,0,1,0,0,0,0,1
1,0.1298999483672216,0.6266773013378226,0,0,1,0,0,0,0,1
0,0.10379749100363739,0.5715548909509343,1,0,1,1,0,0,0,1
0,0.016303129743530653,0.26144150954039436,1,0,1,0,0,0,0,1
0,0.12523993691192734,0.022755172814199233,0,0,1,0,0,0,0,1
0,0.5569725164843888,0.4037154934252472,0,0,1,1,0,0,0,1
0,0.0416666666666666,0.13657083115061755,1,0,1,1,1,0,0,1
0,0.16051411504359459,0.3267326732673267,0,0,1,1,1,0,0,1
0,0.3872518295187645,0.6231258238992857,0,0,1,0,0,0,1,1
0,0.2197634812769305,0.5104695705925495,0,0,1,1,1,0,0,1
0,0.9864475164090425,0.7966356677977255,1,0,1,0,0,0,1,1
0,0.5777436255422127,0.040667411697303105,0,0,1,0,0,1,0,1
0,0.10118910183352652,0.7475213233866207,0,0,1,0,0,0,1,1
0,0.22431170134110393,0.026296122595550076,0,0,1,1,1,0,0,1
0,0.1999622335204959,0.06415303131381328,1,1,1,0,1,0,0,1
0,0.8559356557630337,0.041953866002998275,1,0,1,0,0,0,0,1
0,0.015556741295458044,0.0198019801980198,1,1,1,0,1,0,0,1
0,1.0,0.7448700322018476,1,1,1,0,0,0,0,1
0,0.02094108108595226,0.5150051057067043,1,0,1,1,0,0,0,1
1,0.41090118355331007,0.7210913818645875,1,0,1,0,1,0,0,1
0,0.7215030364268216,0.6213698373539149,0,0,1,0,0,0,0,1
1,0.4201355002474925,0.836637421067687,1,0,1,0,0,0,0,1
0,0.786948286210228,0.8092439670752083,1,0,1,0,0,0,1,1
1,0.0922503297614786,0.5432996531000743,1,0,1,0,0,0,0,1
0,0.23346204527342018,0.03582707444923276,1,0,1,0,1,0,0,1
0,0.20913161274828718,0.5742574257425743,1,1,1,0,1,0,0,1
0,0.3231468986339171,0.3628130155711629,0,0,0,0,0,0,0,1
0,0.6560159206896319,0.4190878856147466,1,1,1,0,0,0,1,1
0,0.0138888888888888,0.0198019801980198,1,0,1,0,0,0,0,1
0,0.8963783339328518,0.399824553173307,1,1,0,0,0,0,0,1
1,0.2605036726461793,0.7107422313538636,0,0,1,1,1,0,0,1
0,0.650143086975066,0.801980198019802,0,0,1,1,1,0,0,1
0,0.03297341457988334,0.5602008531271158,1,0,1,1,0,0,1,1
0,0.36750162162338085,0.4768270591333297,0,0,1,0,1,0,0,1
0,0.08000793977062322,0.012355303636663614,1,0,1,0,0,1,0,1
0,0.10541837772412319,0.7758255231152679,1,1,1,0,0,0,0,1
0,0.3273171714166492,0.6510298831757534,0,0,1,0,0,0,0,1
1,0.5361311680026601,0.8263682984933148,1,0,1,1,0,0,1,1
0,0.014481326103982839,0.5151048840365551,1,0,1,0,1,0,0,1
0,0.8647076511301914,0.8475301113449365,0,1,1,1,1,0,0,1
0,0.15785460008651322,0.36899938205487215,0,0,1,0,0,1,0,1
0,0.5968116366394266,0.828961229699236,0,0,1,1,0,0,0,1
0,0.25856765349340416,0.7816363098324259,0,0,1,1,1,0,0,1
0,0.019562280732456274,0.02768077122407496,1,0,1,1,1,0,0,1
0,0.6537379721764751,0.5182354338657489,0,1,1,0,1,1,0,1
0,0.11448500793393676,0.34075231895584407,1,1,1,0,0,1,0,1
0,0.4861552574313275,0.5149166743398952,0,0,1,1,1,0,1,1
0,0.7352080983996834,0.7436136634582391,1,0,1,0,1,0,0,1
0,0.7508788398247996,0.6033338963625191,1,0,1,1,0,0,1,1
0,0.900054921938769,0.7736077571515269,1,0,1,1,1,0,0,1
0,0.7749687157635154,0.1624208408916215,0,1,1,1,0,1,0,1
0,0.9983282836637501,0.8036291521958392,0,0,1,1,1,0,0,1
0,0.7126372397665336,0.033328378530033766,0,0,1,0,0,0,1,1
1,0.3338288739374703,0.4704892695499166,1,0,1,0,0,0,0,1
0,0.13084068523072084,0.014130220157155322,1,0,1,0,0,1,0,1
0,0.22184025704468724,0.02544023939690062,0,0,1,1,1,0,0,1
0,0.7215711857773386,0.0198019801980198,0,1,1,0,0,0,0,1
0,0.508837792056294,0.22755762384705105,0,0,1,1,1,1,0,1
0,0.6111079447322374,0.2408439809638844,0,1,1,1,1,1,0,1
0,0.7760295086354165,0.23640520625891112,1,1,0,0,1,0,1,1
0,0.816074149329008,0.8859932920457708,0,0,1,1,0,0,0,1
0,0.08420936057333822,0.2741355576279879,1,1,1,0,0,0,0,1
0,0.6652573836306936,0.0198019801980198,0,1,1,0,0,0,1,1
0,0.9975284561939947,0.7270008195017595,0,0,1,0,0,0,0,1
0,0.38991258423730135,0.4166836184130126,0,0,1,0,1,0,0,1
0,0.394394029076296,0.0198019801980198,1,0,1,0,0,0,1,1
0,0.036001885749903394,0.6226964252493375,0,0,1,0,0,1,0,1
0,0.9235224368919212,0.7270319110310354,0,1,1,0,1,1,0,1
1,0.24963814109321675,0.7091418370453012,0,0,1,0,0,0,1,1
0,0.2374103004169893,0.1974990484840684,0,0,1,0,0,1,0,1
0,0.6225891615133967,0.059524840814421984,1,0,1,1,0,0,1,1
0,0.7967358027643178,0.5509879008941467,0,0,1,0,1,1,0,1
0,0.3055555555555555,0.5962699640840252,0,0,1,1,0,0,1,1
0,0.3175860888401169,0.5804164963580477,0,0,1,1,1,0,0,1
1,0.7368522836169344,0.714104128524538,0,0,1,0,0,0,0,1
1,0.4810073884110394,0.6278778509102578,1,0,1,1,0,0,1,1
0,0.023191967010711273,0.03306577474794489,1,0,0,1,1,1,0,1
0,0.028190723423242435,0.40682372534079586,0,0,1,0,0,0,0,1
0,0.39054771529137733,0.5313212309128873,1,1,1,1,1,1,0,1
1,0.7685424665525429,0.7662639999760719,0,0,1,0,0,1,0,1
0,0.09799718463169003,0.8114392293585609,0,0,1,1,1,0,0,1
0,0.10672843285236401,0.6135293480371374,0,0,1,0,0,1,0,1
1,0.45924333712581267,0.9040147040156414,0,0,1,1,1,1,0,1
0,0.2709602600334927,0.02952200549680251,1,0,1,0,1,0,0,1
0,0.0138888888888888,0.0198019801980198,1,0,1,0,0,0,0,1
0,0.12286694559516897,0.603960396039604,0,0,1,1,1,0,0,1
0,0.942369127084626,0.9303816094843005,0,1,1,0,1,0,0,1
0,0.10909467157622856,0.025444332366260446,0,0,0,0,0,1,0,1
0,1.0,0.050468979146447726,0,1,1,1,1,0,0,1
0,0.22949355608722283,0.4505632489776255,1,1,1,1,1,0,0,1
0,0.8512087894167333,0.9151879986975698,0,0,1,1,0,1,0,1
0,0.014082840607787358,0.02963383899128368,1,0,1,1,1,0,0,1
0,0.4853859092304862,0.5148514851485149,0,0,1,1,0,0,0,1
0,0.7854005669152919,0.5653235805524957,0,1,1,1,1,1,0,1
0,0.0138888888888888,0.018008606638816545,1,0,1,0,0,0,1,1
0,0.9906297053098398,0.943696504512586,0,0,1,0,0,0,1,1
1,0.708817469948293,0.6674719632143225,0,0,1,0,0,0,0,1
0,0.08334994274541095,0.7030117383350848,0,0,1,0,0,0,1,1
0,0.9273204784660551,0.1569328000082754,0,1,1,1,1,0,0,1
0,0.8544120773803399,0.6189868274394503,0,0,1,0,0,0,0,1
0,0.3625292534669097,0.17359272552339383,1,1,0,0,1,0,0,1
1,0.9450748239344932,0.9041399386370831,0,0,1,1,0,0,1,1
0,0.29873635430761053,0.5706115161644651,1,1,1,0,0,1,0,1
0,0.3101854345880991,0.6083614287241961,1,0,1,1,0,1,0,1
0,0.3078533929354302,0.5136774006971027,1,1,1,0,1,0,0,1
0,0.04625584542615839,0.0198019801980198,1,0,1,0,0,0,0,1
0,0.36572307988909253,0.1978719302695296,0,1,0,1,1,0,0,1
0,0.15460186770832302,0.028474306188117766,1,1,1,0,0,1,0,1
0,0.8905174855476546,0.4811746340356476,1,1,1,1,0,1,0,1
0,0.4256645636499028,0.48612477620611844,0,0,1,0,1,1,0,1
0,0.05097005624561655,0.7133431756957024,1,0,1,0,1,0,0,1
0,1.0,0.9060828755633739,1,1,1,0,0,0,0,1
0,0.7771305955469734,0.6203203929569374,0,0,1,1,1,0,0,1
0,0.7864901539664353,0.40928221392174974,1,0,0,1,1,0,0,1
0,0.043153460656877134,0.30610344610912904,1,0,1,0,0,0,0,1
0,0.31878073011680397,0.47086590520534743,1,0,1,0,1,0,1,1
0,0.5226495891496535,0.2196562477904311,0,1,1,1,1,0,1,1
0,0.9722222222222222,0.9438472642232162,0,1,1,0,0,0,0,1
1,0.7925161915216432,0.7331529987951809,1,0,1,1,1,0,1,1
0,0.6589939167081431,0.3168316831683168,0,0,0,0,0,0,1,1
1,0.248676666353604,0.679394850592455,1,0,1,0,1,0,1,1
0,0.12397424596072652,0.7722772277227723,0,0,1,0,1,0,1,1
0,0.9870907727443465,0.8145509057096358,1,0,1,0,0,0,1,1
0,0.1540874310674828,0.055818990244985205,1,1,1,0,1,0,0,1
0,0.11834764070207837,0.33893256462790095,0,1,1,0,0,0,0,1
0,0.9573264017688642,0.4476485301544262,0,1,0,1,0,0,1,1
0,0.955853840494048,0.385793076878364,0,0,1,1,0,0,1,1
0,0.3981153390519015,0.028161257037450104,0,0,1,1,1,1,0,1
0,0.3074118809123027,0.020243087213484477,1,1,1,0,1,0,0,1
0,0.052125539347334764,0.0198019801980198,1,0,1,1,1,0,0,1
0,0.24610125959312795,0.05384734041000422,1,0,1,0,1,0,0,1
0,0.03030097278461033,0.2173124738729748,1,1,1,0,0,0,0,1
0,0.22940318050571526,0.08832814215012813,1,1,1,0,0,0,1,1
0,0.014440089426609383,0.30378721277497966,0,0,1,0,0,0,0,1
0,0.8265525063412428,0.6654658239430757,0,1,1,1,1,0,0,1
1,0.7542058426847804,0.651155337098429,1,0,1,0,1,1,0,1
0,0.0138888888888888,0.47331663719946915,1,0,1,1,0,0,0,1
0,0.8042944741139789,0.8695254927448225,0,0,1,1,0,0,0,1
0,0.6288680483082024,0.8849170675834537,1,0,1,0,0,0,0,1
0,0.3334205257367814,0.3715609305589323,0,0,1,0,1,0,0,1
0,0.3637696742251089,0.6100709595206367,0,0,1,1,1,0,1,1
0,0.8054068065275292,0.06232568540326362,1,0,1,0,1,0,0,1
0,0.1546263114616225,0.5667664274854084,0,0,1,0,1,0,0,1
0,0.03301463793057908,0.13098475930676248,0,0,0,1,0,0,1,1
0,0.5844412787074083,0.6316794070451056,0,0,1,1,1,0,1,1
0,0.0555555555555555,0.33124202648856754,1,0,1,0,0,0,0,1
0,0.846740144609397,0.0198019801980198,0,0,1,0,1,0,0,1
0,0.9007294446845009,0.7843685145947912,1,0,1,1,1,0,0,1
0,0.4309305024879888,0.6155739185656589,1,1,1,0,0,1,0,1
0,0.4018330481289133,0.04711649575823574,0,1,1,0,1,0,0,1
0,0.020879793480640944,0.5493393499699925,0,0,1,0,0,0,0,1
0,0.9251483099365218,0.21713888889422395,1,1,1,1,0,0,1,1
0,0.907566345845159,0.7589626049420648,0,0,1,1,1,1,0,1
0,0.22486376100424021,0.602333912363523,0,0,1,0,1,0,0,1
0,0.6599642299559019,0.28827193278815244,1,0,0,0,0,0,0,1
0,0.021486740911327386,0.26284203312490667,1,0,1,0,1,0,0,1
0,0.06580084020278251,0.632420445722761,1,0,1,1,1,0,0,1
1,0.7038764541125065,0.6880252207209246,1,0,1,1,1,0,1,1
0,0.32278541098430386,0.6289000081015865,0,0,1,0,1,0,0,1
0,0.956121586697458,0.9465533228271533,1,1,1,1,0,0,1,1
1,0.9657514875662535,0.6606535831735646,1,0,1,0,0,1,0,1
0,0.056171535176854255,0.27127876034259,0,0,1,1,0,0,0,1
0,0.1934353867139751,0.0198019801980198,1,0,1,0,0,0,1,1
0,0.8382267646423963,0.7699171809035911,0,1,1,1,1,0,0,1
0,0.24640832425430634,0.387418815117277,1,0,1,0,1,0,1,1
0,0.2748742971289141,0.19196183708956796,0,0,0,0,0,0,0,1
0,0.24837870696532083,0.4496359113109403,0,0,1,0,0,1,0,1
0,0.6943359130358976,0.7637197787101287,0,0,1,1,1,0,1,1
1,0.5833333333333333,0.40140181330365676,0,0,1,0,0,0,0,1
1,0.0972222222222222,0.7193602880625991,1,0,1,0,1,0,0,1
0,0.01690784831596358,0.0297029702970297,1,1,1,0,0,0,0,1
0,0.030380892028989248,0.41831983263020855,1,1,1,0,0,1,0,1
0,0.08809209704899838,0.28387441082934595,0,0,1,1,1,0,0,1
0,0.057593284102961245,0.04205598624761821,1,0,0,1,1,1,0,1
0,0.5523403043183673,0.3702785898978012,0,0,0,0,0,1,0,1
0,0.43675864523366426,0.20623828034420055,1,0,1,1,1,0,1,1
0,0.021889559086390335,0.6108495740902927,0,0,1,0,0,1,0,1
0,0.5514994161306399,0.36721374792391037,1,0,1,0,1,0,0,1
0,0.1572042435451311,0.020415206538929392,0,0,1,0,0,0,0,1
0,0.07761439429891895,0.6047757695256988,1,0,1,1,1,0,0,1
0,0.1494744214214125,0.02091614910680314,0,0,1,0,0,0,0,1
0,0.3700384924559767,0.2637898164042607,0,0,1,1,1,1,0,1
0,0.19653320462086565,0.6028806962710799,1,0,1,0,0,0,0,1
1,0.9185555931026789,0.7203901614457933,0,0,1,1,1,0,0,1
0,0.5045285387575917,0.7887212260637355,1,1,1,0,1,0,0,1
0,0.7559928385585307,0.34401175743536017,0,0,0,0,0,0,1,1
0,0.7699126991198025,0.27991376875153684,0,0,0,0,0,1,0,1
0,0.1539508957197632,0.8330271944636025,0,0,1,0,0,0,0,1
0,0.5457918550456577,0.7762008888024347,1,1,1,0,0,0,1,1
0,0.2824201546428519,0.015806604707064787,1,1,1,0,0,1,0,1
0,0.9644882189167673,0.2262986217159325,1,0,0,0,0,0,0,1
0,0.6635006691289007,0.1484376119964266,0,0,1,0,0,0,1,1
0,0.06760737895696549,0.8396988273674622,1,0,1,0,1,0,0,1
0,0.5803715665173791,0.12383435173028756,1,0,1,0,0,1,0,1
0,0.41996504590513023,0.7387358055134973,1,0,1,0,1,0,0,1
0,0.1889002674450515,0.45150339926830046,1,1,1,0,0,0,1,1
0,0.9484109741807307,0.034657767390651836,1,0,1,1,1,0,0,1
0,0.2612161649486354,0.6873065762991749,1,0,1,1,0,0,1,1
1,0.06277223183562224,0.5914384281771945,0,0,1,0,0,0,0,1
0,0.7091998729273163,0.1590351446860181,0,0,1,1,0,1,0,1
0,0.11511153507722613,0.31912887561227876,0,0,1,0,0,0,1,1
0,0.683390106404941,0.6140637456017703,0,1,1,0,0,0,0,1
0,0.9058523156619914,0.4773630423429096,0,1,1,1,0,1,0,1
0,0.2974569026075798,0.07531258466128725,0,0,1,0,0,1,0,1
0,0.9349427105409986,0.0522709446442527,0,1,1,1,1,0,0,1
0,0.5647108150339541,0.7800027106189944,1,0,1,1,0,0,1,1
0,0.1724780533116659,0.2822823666399969,1,1,1,1,1,0,0,1
0,0.42659233769161076,0.7453995216455843,1,1,1,0,1,0,0,1
0,0.11039430035101254,0.0944109567074865,1,0,1,0,0,1,0,1
0,0.7804006203271384,0.0198019801980198,0,0,1,0,0,0,0,1
1,0.6957341693468948,0.6296090670544945,1,0,1,0,0,0,1,1
0,0.6211631238198227,0.2986238922323733,1,0,0,1,1,0,0,1
0,0.5408924881446189,0.6325595870576746,0,1,1,0,0,0,0,1
0,0.7394860529893074,0.0198019801980198,1,0,1,0,1,0,0,1
0,0.5784561385667347,0.6384317587341223,0,1,1,0,0,0,0,1
0,0.9829668678347744,0.6808380097793272,0,1,1,0,1,1,0,1
0,0.052399692643101306,0.2984420958334062,0,0,1,1,1,0,1,1
0,0.12300537897407211,0.02678884651297138,0,1,1,0,0,1,0,1
0,0.09280270999253597,0.4555970057102665,1,1,1,1,1,1,0,1
0,0.21616455543107618,0.07833150042705049,0,0,1,0,1,0,1,1
0,0.9900918071873683,0.4519139114727253,1,0,0,0,0,0,0,1
1,0.3341732004422192,0.6043196263277612,1,0,1,1,1,0,0,1
0,0.31854778993690613,0.4736528257806878,1,1,1,0,1,0,0,1
1,0.11966996237031606,0.6412626279076681,0,0,1,0,0,0,0,1
0,0.6421004426148861,0.7098249595101193,1,1,1,1,0,0,0,1
0,0.19287896225251125,0.15067537827180233,0,0,0,0,0,0,0,1
0,0.071275859346082,0.6872563083922397,1,0,1,0,0,0,0,1
0,0.5661225866392823,0.9474504047273764,0,0,1,1,1,0,0,1
0,0.8864330209438568,0.08296659095714923,1,0,1,0,1,0,0,1
