,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2
4062,1,0.7777777777777777,0.8217821782178218,0,0,1,0,1,0,0
338,0,0.3055555555555555,0.613861386138614,0,1,1,0,1,0,0
215,0,0.18055555555555555,0.01980198019801982,1,0,1,0,0,0,0
3663,0,0.6388888888888888,0.3762376237623763,0,0,1,0,1,0,0
1341,1,0.4861111111111111,0.8118811881188119,0,0,1,0,0,0,0
6437,0,1.0,0.7524752475247525,0,0,1,1,0,0,1
3894,0,0.2361111111111111,0.7821782178217822,1,0,1,1,1,0,1
3640,0,0.986111111111111,0.9009900990099011,0,1,1,1,1,0,0
329,0,0.7638888888888888,0.01980198019801982,0,1,1,1,1,0,0
5537,1,0.027777777777777776,0.5445544554455446,1,0,1,1,1,0,1
3004,0,0.25,0.06930693069306931,1,0,0,0,1,0,0
6721,0,0.013888888888888888,0.31683168316831684,0,1,1,1,0,0,1
3115,1,0.1111111111111111,0.5544554455445545,0,0,1,1,1,0,0
6808,0,0.6666666666666666,0.0594059405940594,0,0,1,0,1,0,1
2322,0,0.09722222222222221,0.7029702970297029,1,0,1,0,0,0,1
4197,0,0.7222222222222222,0.01980198019801982,1,0,1,1,1,0,0
3549,0,0.15277777777777776,0.32673267326732675,0,1,0,0,0,0,1
1458,1,0.5555555555555556,0.7623762376237624,0,1,1,0,0,0,0
171,0,0.013888888888888888,0.01980198019801982,0,0,1,1,1,0,0
4203,0,0.5694444444444444,0.613861386138614,0,1,1,0,0,1,0
5896,1,0.3194444444444444,0.7128712871287128,1,0,1,1,0,0,1
3569,0,0.29166666666666663,0.6732673267326732,0,0,1,0,0,1,0
4226,0,0.06944444444444445,0.26732673267326734,0,1,1,1,1,0,0
5158,0,0.375,0.01980198019801982,1,1,1,1,0,0,1
5744,0,0.3611111111111111,0.603960396039604,1,1,1,0,0,1,0
6594,1,0.4722222222222222,0.5742574257425743,1,0,1,0,0,0,0
938,0,0.2638888888888889,0.3663366336633664,1,0,1,1,1,1,0
60,0,0.38888888888888884,0.5148514851485149,0,1,1,1,1,0,0
1240,0,0.3055555555555555,0.603960396039604,0,0,1,0,0,0,0
5136,0,0.6388888888888888,0.06930693069306931,1,1,1,1,1,0,0
5884,0,0.041666666666666664,0.27722772277227725,0,0,1,0,0,1,0
2120,0,0.3611111111111111,0.26732673267326734,1,0,0,0,0,0,1
1524,0,0.5555555555555556,0.910891089108911,1,1,1,1,1,0,0
153,1,0.25,0.8514851485148516,0,0,1,0,0,0,1
481,0,0.013888888888888888,0.1089108910891089,1,0,0,0,0,0,0
4460,0,0.8472222222222222,0.06930693069306931,1,0,1,0,1,0,0
3920,0,0.1388888888888889,0.910891089108911,1,0,1,1,1,0,1
1762,0,0.09722222222222221,0.5643564356435644,0,0,1,1,1,0,0
750,1,0.40277777777777773,0.1782178217821782,0,1,0,0,0,0,0
1785,0,0.9444444444444444,0.01980198019801982,0,0,1,1,0,0,1
6613,0,0.20833333333333331,0.3069306930693069,0,0,1,0,0,0,0
4501,1,0.1388888888888889,0.1188118811881188,0,0,0,0,0,0,1
4853,0,0.013888888888888888,0.0594059405940594,0,1,1,0,1,1,0
2711,0,1.0,0.6534653465346534,0,0,1,0,1,1,0
5689,1,0.09722222222222221,0.7029702970297029,1,0,1,0,1,0,0
4193,1,0.027777777777777776,0.3069306930693069,1,0,1,0,0,0,0
1333,0,0.4722222222222222,0.42574257425742573,0,0,1,0,0,1,0
7035,0,0.027777777777777776,0.26732673267326734,0,0,1,0,1,0,0
2854,0,1.0,0.8712871287128714,1,1,1,1,0,1,0
186,1,0.013888888888888888,0.06930693069306931,0,0,0,0,0,0,0
1136,0,1.0,0.06930693069306931,0,1,1,0,0,0,1
2058,0,0.9722222222222222,0.01980198019801982,0,0,1,1,0,0,1
5903,0,0.25,0.31683168316831684,0,0,1,1,1,0,1
6200,0,0.4583333333333333,0.0594059405940594,0,1,1,0,0,0,1
148,0,0.9444444444444444,0.396039603960396,0,0,1,0,0,1,0
4124,0,0.013888888888888888,0.7722772277227723,0,0,1,1,1,0,0
4889,0,0.2638888888888889,0.01980198019801982,1,0,1,1,1,1,0
6683,0,0.20833333333333331,0.6633663366336633,1,0,1,0,0,1,0
3363,0,0.2361111111111111,0.5643564356435644,0,0,1,0,0,0,1
4788,0,0.6527777777777778,0.06930693069306931,1,0,1,1,0,0,1
2866,0,0.05555555555555555,0.5247524752475248,0,0,1,0,1,0,0
3776,0,0.05555555555555555,0.01980198019801982,1,1,1,0,0,1,0
1386,1,0.013888888888888888,0.603960396039604,0,0,1,1,0,0,1
6649,0,0.08333333333333333,0.6534653465346534,1,0,1,0,0,0,0
5825,0,0.1111111111111111,0.01980198019801982,1,0,1,0,1,0,0
3629,0,0.013888888888888888,0.5544554455445545,0,1,1,1,0,0,1
6333,0,0.6388888888888888,0.21782178217821785,1,0,0,1,1,1,0
4797,0,0.9722222222222222,0.7524752475247525,0,1,1,1,1,0,1
3028,0,0.3611111111111111,0.00990099009900991,0,0,1,0,0,0,0
2969,0,0.05555555555555555,0.5148514851485149,0,0,1,1,1,0,1
6120,1,0.7777777777777777,0.8613861386138615,0,0,1,0,0,0,0
1708,0,1.0,0.8712871287128714,1,0,1,0,0,0,0
2953,1,0.06944444444444445,0.5247524752475248,1,0,1,1,1,0,0
454,0,0.29166666666666663,0.7128712871287128,0,0,1,1,0,0,1
609,0,0.1388888888888889,0.5544554455445545,0,1,1,1,1,0,0
4263,0,0.8055555555555555,0.01980198019801982,0,1,1,1,1,0,1
4826,0,0.1111111111111111,0.0297029702970297,0,1,1,1,1,0,0
5968,1,0.2777777777777778,0.7623762376237624,1,0,1,1,0,1,0
2074,0,0.861111111111111,0.5544554455445545,1,0,1,0,1,0,0
4052,1,0.29166666666666663,0.6831683168316831,1,0,1,0,0,0,0
5723,0,0.986111111111111,0.6732673267326732,0,0,1,1,1,0,0
1622,0,0.8888888888888888,0.7326732673267327,1,1,1,0,0,1,0
4683,0,0.1111111111111111,0.25742574257425743,1,0,1,1,1,0,0
5497,0,0.38888888888888884,0.1782178217821782,0,0,0,0,0,1,0
6165,0,0.3194444444444444,0.5643564356435644,0,1,1,0,1,0,0
40,0,0.06944444444444445,0.5148514851485149,1,0,1,0,0,1,0
5475,0,0.5416666666666666,0.22772277227722776,1,0,0,1,0,0,0
2089,0,0.9166666666666666,0.8613861386138615,0,0,1,0,0,0,1
3924,0,0.9166666666666666,0.44554455445544555,1,1,1,1,1,1,0
2175,0,0.05555555555555555,0.01980198019801982,0,0,1,0,1,0,0
74,0,0.4861111111111111,0.801980198019802,0,0,1,0,0,0,0
5634,0,0.013888888888888888,0.26732673267326734,1,0,1,0,0,0,0
6946,0,0.5833333333333333,0.8118811881188119,1,0,1,0,0,0,0
2657,1,0.625,0.8316831683168318,0,0,1,1,0,0,0
3180,0,0.3194444444444444,0.603960396039604,0,0,1,0,0,0,0
2076,0,0.15277777777777776,0.01980198019801982,1,1,1,0,0,1,0
441,0,0.4861111111111111,0.6732673267326732,0,0,1,1,1,0,0
2051,0,0.013888888888888888,0.24752475247524752,1,0,1,0,0,0,1
2541,0,0.986111111111111,0.8613861386138615,1,1,1,0,0,0,1
1301,0,0.4305555555555555,0.7524752475247525,1,0,1,0,0,0,1
3430,1,0.6944444444444444,0.8811881188118813,0,0,1,0,1,1,0
1304,0,0.16666666666666666,0.14851485148514854,0,1,0,1,1,0,0
236,0,0.09722222222222221,0.5643564356435644,0,0,1,0,0,0,1
6733,0,0.013888888888888888,0.00990099009900991,1,0,1,0,0,0,0
2599,0,0.7222222222222222,0.01980198019801982,0,1,1,0,0,0,1
4616,0,0.3333333333333333,0.01980198019801982,0,0,1,0,0,0,0
2573,0,0.625,0.07920792079207922,0,0,1,0,0,0,0
3280,0,0.027777777777777776,0.603960396039604,1,0,1,0,0,0,1
3186,1,0.1111111111111111,0.6831683168316831,0,0,1,0,0,0,1
3953,0,0.16666666666666666,0.00990099009900991,1,1,1,0,1,0,0
2768,0,0.9305555555555555,0.07920792079207922,1,1,1,0,0,1,0
4831,0,0.611111111111111,0.01980198019801982,1,0,1,0,0,1,0
4223,0,0.3611111111111111,0.5544554455445545,0,0,1,0,1,0,0
2106,0,0.027777777777777776,0.31683168316831684,1,0,1,0,0,1,0
2679,0,0.8333333333333333,0.5544554455445545,1,1,1,1,1,0,0
2761,1,0.06944444444444445,0.6435643564356437,0,0,1,0,0,0,0
4688,0,0.9444444444444444,0.8217821782178218,1,1,1,1,1,0,0
5399,1,0.5555555555555556,0.603960396039604,0,0,1,0,0,1,0
1387,0,0.013888888888888888,0.5148514851485149,0,1,1,1,0,0,1
6605,0,1.0,0.7623762376237624,0,1,1,1,1,1,0
6368,0,0.5,0.46534653465346537,1,0,1,1,1,0,0
5660,1,0.2777777777777778,0.7227722772277227,0,0,1,1,0,1,0
6792,0,0.75,0.01980198019801982,1,0,1,1,0,1,0
5000,0,0.4583333333333333,0.8118811881188119,0,0,1,0,0,0,0
1279,0,0.027777777777777776,0.01980198019801982,1,0,1,0,0,1,0
6281,0,0.09722222222222221,0.31683168316831684,0,0,1,0,0,1,0
6899,0,0.08333333333333333,0.6633663366336633,1,0,1,0,0,0,0
1555,0,0.013888888888888888,0.6633663366336633,0,0,1,0,1,1,0
6800,0,0.125,0.5643564356435644,0,0,1,0,1,1,0
3190,0,0.736111111111111,0.7425742574257426,1,1,1,0,0,0,1
4566,0,0.1388888888888889,0.7029702970297029,0,1,1,0,1,1,0
4802,1,0.9583333333333333,0.8613861386138615,0,0,1,0,0,0,0
6600,0,0.5972222222222222,0.7425742574257426,0,1,1,0,0,0,0
4841,0,0.2361111111111111,0.0297029702970297,0,1,1,0,1,0,0
3594,0,0.2638888888888889,0.5148514851485149,1,0,1,0,0,0,0
1920,0,0.3194444444444444,0.5148514851485149,0,1,1,0,0,0,0
513,1,0.013888888888888888,0.5544554455445545,1,0,1,1,1,0,0
4177,0,0.013888888888888888,0.613861386138614,0,0,1,0,0,0,0
1308,0,0.986111111111111,0.46534653465346537,1,0,1,1,1,0,0
914,0,0.013888888888888888,0.32673267326732675,1,0,1,1,0,0,1
3452,1,0.013888888888888888,0.5148514851485149,1,0,1,0,0,0,0
3695,1,0.986111111111111,0.06930693069306931,1,0,1,1,1,0,0
4242,0,0.5694444444444444,0.613861386138614,1,0,1,0,0,0,0
3156,0,0.4861111111111111,0.06930693069306931,0,1,1,0,0,0,0
2198,0,0.09722222222222221,0.504950495049505,1,0,1,1,0,1,0
774,0,0.05555555555555555,0.16831683168316836,0,0,0,0,1,1,0
4425,0,0.013888888888888888,0.01980198019801982,1,0,1,1,0,0,0
943,1,0.3055555555555555,0.7128712871287128,1,0,1,0,0,0,1
822,0,0.25,0.7623762376237624,1,0,1,1,1,1,0
5005,0,0.7222222222222222,0.32673267326732675,0,1,1,0,1,1,0
4277,0,0.9722222222222222,0.9405940594059408,0,1,1,0,0,0,0
164,0,0.9305555555555555,0.1782178217821782,0,1,0,0,0,1,0
5619,0,0.25,0.21782178217821785,0,0,0,0,1,1,0
4547,0,0.05555555555555555,0.06930693069306931,1,0,1,1,1,0,0
3983,0,0.013888888888888888,0.3762376237623763,1,0,1,0,0,0,0
2538,0,1.0,0.8910891089108912,1,1,1,0,0,0,1
6712,1,0.16666666666666666,0.1089108910891089,1,0,0,0,1,0,0
1311,0,0.027777777777777776,0.01980198019801982,1,0,1,0,0,1,0
5207,0,0.375,0.00990099009900991,1,1,1,0,0,0,0
6399,1,0.41666666666666663,0.5643564356435644,1,0,1,1,1,0,0
5383,0,0.0,0.6237623762376239,0,1,1,1,1,0,0
5871,0,0.9305555555555555,0.8811881188118813,0,1,1,1,0,0,0
6531,0,0.013888888888888888,0.01980198019801982,0,0,1,0,0,0,0
3300,0,0.8194444444444444,0.6237623762376239,0,0,1,0,0,1,0
3310,0,0.013888888888888888,0.31683168316831684,1,0,1,0,1,0,0
327,0,0.9583333333333333,0.603960396039604,1,1,1,0,1,0,0
2490,0,0.6805555555555555,0.00990099009900991,0,0,1,1,1,0,1
6593,0,0.8055555555555555,0.6732673267326732,1,0,1,0,0,0,0
4408,0,0.20833333333333331,0.06930693069306931,0,0,1,1,0,0,1
832,0,0.16666666666666666,0.3564356435643565,0,0,1,0,0,1,0
3079,0,0.6944444444444444,0.5247524752475248,0,1,1,0,0,0,0
3462,0,0.38888888888888884,0.31683168316831684,0,1,1,1,1,0,0
5297,1,0.9583333333333333,0.6633663366336633,1,0,1,0,0,0,1
6166,0,0.2638888888888889,0.5544554455445545,1,0,1,1,1,0,0
54,0,0.8194444444444444,0.7821782178217822,0,1,1,0,0,1,0
4064,0,0.4722222222222222,0.01980198019801982,1,0,1,0,0,0,0
3451,0,0.041666666666666664,0.06930693069306931,1,0,0,0,1,1,0
1901,0,0.013888888888888888,0.31683168316831684,0,0,1,0,0,1,0
1481,0,0.986111111111111,0.6435643564356437,0,0,1,0,0,0,1
4873,0,0.9305555555555555,0.5544554455445545,0,1,1,0,0,0,0
4895,0,0.5,0.3564356435643565,1,1,1,0,1,0,0
4150,0,0.5833333333333333,0.5544554455445545,0,0,1,0,1,0,0
3335,0,0.013888888888888888,0.5148514851485149,1,0,1,1,0,0,0
4926,0,0.6944444444444444,0.8514851485148516,1,1,1,0,0,0,1
946,0,0.9305555555555555,0.8118811881188119,0,1,1,0,0,0,0
3293,0,0.75,0.910891089108911,1,0,1,1,0,0,0
2161,0,0.06944444444444445,0.6633663366336633,0,0,1,0,1,0,0
6816,0,0.027777777777777776,0.01980198019801982,1,1,1,0,1,0,0
5083,0,0.3611111111111111,0.01980198019801982,1,0,1,0,0,0,0
5961,0,0.75,0.01980198019801982,0,0,1,0,0,0,0
3057,0,0.05555555555555555,0.01980198019801982,0,0,1,0,0,1,0
5490,0,0.4444444444444444,0.01980198019801982,0,0,1,0,0,0,0
768,0,0.7777777777777777,0.0594059405940594,0,1,1,0,1,0,0
6615,0,0.4722222222222222,0.6633663366336633,0,0,1,0,0,0,0
3495,0,0.1111111111111111,0.01980198019801982,1,1,1,1,1,0,0
285,1,0.013888888888888888,0.6732673267326732,0,0,1,1,1,1,0
6959,0,0.5138888888888888,0.21782178217821785,0,0,0,0,1,1,0
4524,0,0.611111111111111,0.3564356435643565,1,1,0,1,1,0,0
6259,0,0.013888888888888888,0.00990099009900991,0,1,1,0,0,0,1
2332,0,0.6527777777777778,0.6633663366336633,0,1,1,0,0,1,0
2717,0,0.15277777777777776,0.01980198019801982,1,1,1,1,0,0,1
2079,1,0.15277777777777776,0.5940594059405941,0,1,1,1,1,0,0
3389,0,0.986111111111111,0.6534653465346534,0,0,1,0,1,0,0
722,0,0.18055555555555555,0.8118811881188119,0,0,1,1,1,0,0
951,0,0.9583333333333333,0.01980198019801982,1,1,1,0,1,0,0
6135,0,0.027777777777777776,0.26732673267326734,0,0,1,1,1,0,1
2262,0,0.25,0.01980198019801982,0,0,1,0,1,0,0
989,1,0.7083333333333333,0.1089108910891089,1,0,0,0,0,1,0
3212,0,0.5138888888888888,0.7425742574257426,1,1,1,0,1,0,0
1759,0,0.027777777777777776,0.16831683168316836,0,0,0,0,0,0,0
5781,0,0.5833333333333333,0.504950495049505,1,1,1,0,1,0,0
4422,0,0.8472222222222222,0.06930693069306931,0,0,1,0,1,1,0
5479,1,0.09722222222222221,0.7722772277227723,1,0,1,0,1,0,0
1724,0,0.3333333333333333,0.01980198019801982,1,1,1,1,1,0,0
5182,0,1.0,0.9306930693069309,1,0,1,1,0,1,0
341,0,0.8472222222222222,0.8910891089108912,1,0,1,1,0,0,1
3701,0,0.5833333333333333,0.8910891089108912,1,0,1,1,0,0,1
4243,0,0.06944444444444445,0.0297029702970297,1,0,1,0,0,0,0
688,0,0.25,0.7227722772277227,1,0,1,0,0,1,0
3432,0,0.3472222222222222,0.5544554455445545,0,0,1,1,0,0,1
5203,1,0.16666666666666666,0.5445544554455446,1,0,1,0,0,0,0
4944,0,0.8472222222222222,0.5643564356435644,1,0,1,1,0,0,0
966,1,0.29166666666666663,0.4158415841584158,1,0,1,0,0,0,0
6644,0,0.9583333333333333,0.06930693069306931,0,0,1,1,1,1,0
6361,0,0.013888888888888888,0.31683168316831684,1,0,1,0,0,0,0
2203,1,0.4583333333333333,0.910891089108911,0,0,1,1,1,1,0
2713,1,0.3472222222222222,0.7920792079207921,0,0,1,0,0,0,0
4757,0,0.18055555555555555,0.46534653465346537,1,1,1,1,0,0,0
5098,0,0.027777777777777776,0.01980198019801982,1,0,1,1,1,0,0
6198,0,0.5416666666666666,0.06930693069306931,1,1,1,1,0,0,1
6943,0,0.4861111111111111,0.8811881188118813,0,1,1,0,0,0,0
5280,0,0.3472222222222222,0.3564356435643565,0,0,1,1,0,1,0
3572,0,0.3472222222222222,0.0297029702970297,1,0,1,0,1,0,0
4805,0,0.4583333333333333,0.5445544554455446,1,0,1,1,0,0,1
5299,0,0.736111111111111,0.0297029702970297,0,0,1,1,1,0,0
1990,1,0.8055555555555555,0.801980198019802,1,0,1,1,1,0,0
4120,0,0.2777777777777778,0.00990099009900991,1,1,1,0,1,1,0
4759,0,0.611111111111111,0.6633663366336633,1,0,1,0,1,0,0
5775,0,0.013888888888888888,0.5643564356435644,1,0,1,1,1,0,1
5298,0,0.013888888888888888,0.01980198019801982,0,0,1,1,1,0,0
6150,0,0.7916666666666666,0.4158415841584158,1,1,1,0,1,0,0
4971,0,0.7222222222222222,0.6534653465346534,1,0,1,0,0,0,0
6866,0,0.5277777777777778,0.8514851485148516,0,0,1,1,1,0,0
5034,0,0.875,0.6831683168316831,1,0,1,0,0,1,0
3600,0,0.9444444444444444,0.7029702970297029,1,1,1,1,1,0,0
6424,0,0.5555555555555556,0.06930693069306931,0,1,1,0,0,0,1
7009,0,0.013888888888888888,0.5643564356435644,0,1,1,1,1,0,0
5803,0,0.6805555555555555,0.7623762376237624,1,0,1,1,1,0,0
385,0,0.013888888888888888,0.27722772277227725,1,0,1,0,0,0,0
6141,0,0.16666666666666666,0.5742574257425743,0,0,1,1,1,0,0
6426,0,0.125,0.5742574257425743,0,0,1,0,0,1,0
536,0,0.1388888888888889,0.8316831683168318,0,1,1,1,1,0,0
6565,1,0.38888888888888884,0.9207920792079209,0,0,1,1,1,0,0
5032,0,0.861111111111111,0.9207920792079209,0,1,1,1,1,0,0
4212,0,0.5138888888888888,0.0594059405940594,0,1,1,0,1,0,0
3507,0,0.013888888888888888,0.0297029702970297,0,0,1,0,0,0,0
201,0,0.9444444444444444,0.9801980198019802,1,0,1,0,1,0,0
1332,1,0.7222222222222222,0.4158415841584158,0,0,1,1,0,0,1
3502,1,0.5694444444444444,0.9306930693069309,1,1,1,0,0,1,0
2708,0,0.40277777777777773,0.5247524752475248,1,1,1,1,1,0,0
5031,0,0.6944444444444444,0.16831683168316836,1,0,0,0,1,0,0
4662,1,0.9305555555555555,0.7326732673267327,0,0,1,0,0,0,0
4021,1,0.4305555555555555,0.7821782178217822,1,0,1,0,0,0,0
1854,0,0.3055555555555555,0.4059405940594059,0,0,1,0,0,0,0
6290,0,0.8472222222222222,0.603960396039604,0,1,1,1,1,0,1
2872,0,0.1388888888888889,0.5346534653465347,1,0,1,1,0,0,1
3030,0,0.9305555555555555,0.00990099009900991,1,1,1,0,1,0,0
1205,0,0.5694444444444444,0.01980198019801982,1,0,1,1,1,0,0
1645,0,0.3472222222222222,0.3663366336633664,0,1,1,1,1,0,0
3417,0,0.6388888888888888,0.8613861386138615,0,1,1,0,0,0,0
3476,0,0.041666666666666664,0.00990099009900991,1,0,1,1,1,1,0
5925,0,0.05555555555555555,0.7227722772277227,1,0,1,1,0,1,0
2861,1,0.16666666666666666,0.6534653465346534,1,0,1,0,1,0,0
1792,0,0.861111111111111,0.7326732673267327,1,0,1,1,0,0,0
5526,0,0.027777777777777776,0.8514851485148516,0,0,1,1,0,1,0
3797,0,0.013888888888888888,0.6237623762376239,0,0,1,1,0,1,0
3368,0,0.125,0.5445544554455446,0,1,1,1,1,1,0
3367,0,0.09722222222222221,0.42574257425742573,0,0,1,1,0,0,1
3533,0,0.4444444444444444,0.6534653465346534,0,0,1,0,0,1,0
6173,0,0.1111111111111111,0.01980198019801982,1,1,1,1,1,0,0
5109,1,0.06944444444444445,0.5742574257425743,0,0,1,0,0,0,1
3449,0,1.0,0.07920792079207922,1,0,1,1,1,1,0
603,0,0.6805555555555555,0.8118811881188119,1,1,1,1,1,0,1
3056,0,0.125,0.801980198019802,1,0,1,1,0,0,1
6125,0,1.0,0.3069306930693069,1,1,0,1,1,0,0
126,0,0.09722222222222221,0.603960396039604,0,0,1,1,1,0,0
3876,0,0.5555555555555556,0.45544554455445546,0,0,1,1,1,0,0
2935,0,0.7083333333333333,0.31683168316831684,0,0,0,0,0,0,1
5443,0,0.5833333333333333,0.4752475247524753,0,0,1,0,0,0,0
4451,1,0.9583333333333333,0.3861386138613862,1,0,0,1,1,0,0
3531,0,1.0,0.7227722772277227,1,1,1,0,0,1,0
2730,0,0.4861111111111111,0.01980198019801982,1,1,1,1,1,1,0
827,0,0.3333333333333333,0.32673267326732675,1,0,1,1,0,0,0
1639,0,0.25,0.43564356435643564,0,1,1,0,0,0,0
984,0,0.736111111111111,0.4158415841584158,1,0,0,1,0,0,1
3281,0,0.9166666666666666,0.6633663366336633,1,0,1,0,1,0,1
7000,1,0.3333333333333333,0.01980198019801982,0,0,1,0,0,1,0
2188,0,1.0,0.01980198019801982,1,1,1,0,0,0,0
6483,0,0.16666666666666666,0.9405940594059408,1,0,1,0,1,0,0
2443,1,0.041666666666666664,0.12871287128712872,0,0,0,1,1,0,1
362,0,0.4861111111111111,0.14851485148514854,0,0,0,0,0,1,0
2349,0,0.15277777777777776,0.1782178217821782,0,1,0,1,1,0,1
345,0,0.986111111111111,0.9405940594059408,1,0,1,1,1,0,0
814,0,0.16666666666666666,0.3564356435643565,0,0,1,0,0,0,0
4807,0,0.375,0.01980198019801982,0,0,1,1,1,0,1
3205,0,0.7083333333333333,0.7623762376237624,0,1,1,1,1,0,1
6900,0,0.861111111111111,0.7524752475247525,0,0,1,0,1,1,0
6746,0,0.18055555555555555,0.5445544554455446,1,0,1,0,0,0,0
3325,0,0.8472222222222222,0.00990099009900991,0,1,1,1,1,0,0
4106,0,0.2222222222222222,0.0297029702970297,1,0,1,1,1,0,0
6296,0,0.5416666666666666,0.7722772277227723,0,0,1,0,0,1,0
2116,1,0.3333333333333333,0.7821782178217822,0,1,1,1,0,0,0
1834,1,0.125,0.613861386138614,1,0,1,0,0,0,0
793,0,0.15277777777777776,0.01980198019801982,0,0,1,0,0,0,1
6968,0,0.6805555555555555,0.7623762376237624,0,1,1,1,1,0,0
2674,0,0.4861111111111111,0.0297029702970297,1,0,1,0,0,0,0
94,0,1.0,0.01980198019801982,0,0,1,1,1,0,1
4225,0,0.027777777777777776,0.25742574257425743,0,0,1,0,0,0,0
3756,0,0.6666666666666666,0.5148514851485149,0,0,1,0,0,0,0
2891,0,0.8472222222222222,0.8514851485148516,1,0,1,0,1,0,0
2371,0,0.8055555555555555,0.46534653465346537,0,0,1,1,0,0,0
5831,0,0.736111111111111,0.8613861386138615,1,1,1,0,1,0,0
6236,0,0.861111111111111,0.25742574257425743,0,0,0,1,1,0,0
3228,1,0.2222222222222222,0.5346534653465347,1,0,1,1,1,1,0
6274,0,0.41666666666666663,0.6633663366336633,0,0,1,1,1,1,0
2853,0,0.75,0.7227722772277227,0,1,1,1,1,1,0
6514,0,0.3611111111111111,0.3663366336633664,0,0,1,0,0,0,1
2912,0,0.8194444444444444,0.6732673267326732,1,0,1,1,1,0,0
1865,1,0.013888888888888888,0.1782178217821782,0,0,0,1,1,1,0
5754,0,0.3194444444444444,0.6237623762376239,1,0,1,0,0,0,0
4612,0,0.9027777777777777,0.7326732673267327,1,0,1,0,0,0,1
1857,0,0.013888888888888888,0.01980198019801982,1,0,1,0,0,0,1
2645,0,0.20833333333333331,0.01980198019801982,0,0,1,0,0,0,0
2243,0,0.3611111111111111,0.21782178217821785,1,1,0,1,1,0,0
5373,0,0.9027777777777777,0.7722772277227723,0,0,1,0,1,0,1
2336,0,0.013888888888888888,0.5742574257425743,0,0,1,0,1,0,0
950,0,0.4722222222222222,0.01980198019801982,0,1,1,0,0,0,0
3068,0,0.5277777777777778,0.9207920792079209,1,0,1,1,1,1,0
1120,0,0.4861111111111111,0.42574257425742573,1,0,1,0,1,0,0
2597,0,0.3611111111111111,0.6732673267326732,0,0,1,1,1,1,0
2204,1,0.027777777777777776,0.4752475247524753,1,0,1,1,1,1,0
419,0,0.15277777777777776,0.5148514851485149,0,0,1,0,1,0,0
922,0,0.013888888888888888,0.0297029702970297,1,0,1,1,1,0,0
1254,1,0.7916666666666666,0.8217821782178218,0,0,1,0,1,0,1
477,0,0.027777777777777776,0.5742574257425743,1,0,1,0,0,0,0
2035,0,0.041666666666666664,0.26732673267326734,0,0,1,0,0,0,0
6479,0,0.7083333333333333,0.06930693069306931,0,0,1,0,0,0,0
5788,0,0.9166666666666666,0.4752475247524753,1,1,1,0,0,0,0
5742,1,0.38888888888888884,0.8217821782178218,0,0,1,1,1,0,1
5567,0,0.8194444444444444,0.3564356435643565,1,0,1,1,1,1,0
1202,0,0.013888888888888888,0.01980198019801982,0,0,1,0,1,1,0
2626,1,0.09722222222222221,0.8316831683168318,1,0,1,0,0,1,0
5765,0,0.9583333333333333,0.0594059405940594,1,0,1,1,1,1,0
6775,0,0.8194444444444444,0.9207920792079209,1,0,1,1,0,0,1
1970,0,1.0,0.9504950495049507,1,1,1,0,1,0,0
3110,0,0.41666666666666663,0.0297029702970297,1,0,1,0,0,0,0
4018,0,0.05555555555555555,0.0594059405940594,0,0,0,0,0,1,0
2151,0,0.041666666666666664,0.21782178217821785,0,1,0,1,0,0,1
3687,1,0.625,0.15841584158415845,0,0,0,0,1,1,0
4916,0,0.5833333333333333,0.0297029702970297,0,0,1,1,1,0,0
1997,0,0.08333333333333333,0.7128712871287128,0,0,1,1,1,0,1
4033,1,0.3055555555555555,0.01980198019801982,0,0,1,0,0,1,0
6903,0,0.25,0.3762376237623763,1,0,1,1,0,1,0
3054,0,0.7916666666666666,0.5643564356435644,0,0,1,1,1,1,0
1248,0,0.8055555555555555,0.7623762376237624,1,1,1,1,1,0,0
2192,1,0.3055555555555555,0.45544554455445546,0,0,1,0,0,0,1
2712,1,0.5972222222222222,0.3762376237623763,0,0,0,0,0,0,0
992,0,0.986111111111111,0.6633663366336633,1,1,1,1,0,0,1
2190,0,0.041666666666666664,0.6732673267326732,0,0,1,1,0,0,1
4670,1,0.7777777777777777,0.7821782178217822,0,0,1,0,0,0,0
5142,0,0.40277777777777773,0.01980198019801982,0,1,1,1,1,1,0
3762,0,0.027777777777777776,0.5247524752475248,1,0,1,1,0,0,0
3597,0,0.09722222222222221,0.0297029702970297,1,1,1,0,1,0,0
4711,0,0.986111111111111,0.0594059405940594,1,0,1,0,0,1,0
1318,0,0.4861111111111111,0.5346534653465347,0,1,1,0,0,0,0
1863,0,0.9583333333333333,0.4158415841584158,1,0,0,1,0,1,0
2343,0,0.9305555555555555,0.32673267326732675,1,0,0,0,0,0,0
2449,0,0.06944444444444445,0.27722772277227725,0,1,1,0,0,0,0
2136,0,0.013888888888888888,0.5148514851485149,0,0,1,1,1,0,0
1065,0,0.5416666666666666,0.1782178217821782,1,0,0,1,1,0,0
5868,0,0.9305555555555555,0.8712871287128714,0,1,1,0,0,0,0
6985,0,0.2222222222222222,0.5643564356435644,1,0,1,0,0,1,0
4227,1,0.08333333333333333,0.6534653465346534,1,0,1,0,0,0,1
2621,1,0.19444444444444442,0.7722772277227723,1,0,1,0,0,0,1
